id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
9.90681E+17,https://twitter.com/Zen_Soul/status/990680941340381184,Sun Apr 29 19:55:17 +0000 2018,2018-04-29 19:55:17+00:00,Zen_Soul,"RT @AccActivist: @michelleisawolf 💜💜💜💜 Just woke up to all this #WHCD “controversy” and I truly can’t get enough of this right now. 

BTW @…",retweet,,WHCD,,,0,,,,en,,,6,9.9061E+17,AccActivist,24264728,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",413590655,Wed Nov 16 01:57:42 +0000 2011,FALSE,"IL6 Tree-hugging Liberal, truth seeker, equality for ALL! TheResistance, #BlizzardOfUs❄️ #UniteBlue #DemForce #FBR #BlockedByChiefCovfefe NO LISTS!",65481,7828,7769,145,,Zen Soul ❄️❄️🌊🌊,101736,,,FALSE
9.90681E+17,https://twitter.com/sogcomedy/status/990680816501035008,Sun Apr 29 19:54:47 +0000 2018,2018-04-29 19:54:47+00:00,sogcomedy,@michelleisawolf you are 100% right but @CNN @MSNBC cant argue the truth of what you said so they took a page out of @FoxNews playbook and hit you with Alternative Facts. #WHCD https://t.co/WXVlc9VyXY,quote,,WHCD,,https://twitter.com/michelleisawolf/status/990610206425042946,0,michelleisawolf,,267856525,en,,FALSE,0,9.9061E+17,michelleisawolf,267856525,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",8.59592E+17,Wed May 03 02:15:28 +0000 2017,FALSE,Comedian. Stand-up Comic. Superstitious Hockey Fan named after a type of Goat,0,53,349,1,,Aram Alimoradi,106,,,FALSE
9.90681E+17,https://twitter.com/er_nurse20/status/990680763380191233,Sun Apr 29 19:54:34 +0000 2018,2018-04-29 19:54:34+00:00,er_nurse20,@michelleisawolf I think your #WHCD bit was hilarious. Keep up the good work!,original,,WHCD,,,1,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",594799817,Wed May 30 18:28:09 +0000 2012,FALSE,"I love to read, watch horror movies, and spend time with my boy/girl twins. Love my firefighter/paramedic hubby.",28764,153,134,0,,Kimberly Winkelmann,1404,,,FALSE
9.9068E+17,https://twitter.com/Bis4BoBb/status/990680337918214144,Sun Apr 29 19:52:53 +0000 2018,2018-04-29 19:52:53+00:00,Bis4BoBb,@michelleisawolf did an awesome job @ the #WHCD she's a comedian who crosses the line w/ jokes 2push us 2evaluate the status quo. If u're upset there's a possibility deep down there's some truth 2what she said: The media profits off Trump &amp; helped con,original,,WHCD,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3321828966,Fri Aug 21 02:42:24 +0000 2015,FALSE,A love for people. A love for science. A love for medicine... and a better world ❤️,1513,15,30,0,,Bobb,394,,,FALSE
9.9068E+17,https://twitter.com/YayaGrewe/status/990680295585218561,Sun Apr 29 19:52:43 +0000 2018,2018-04-29 19:52:43+00:00,YayaGrewe,"@michelleisawolf @michelleisawolf Imo, your #WHCD was great! So proud that someone who has one used the “P”word - in front of the world!! 👍🏻",original,,WHCD,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2866271494,Fri Nov 07 20:09:59 +0000 2014,FALSE,,236,3,92,0,"Estes Park, CO",Yaya,353,,,FALSE
9.9068E+17,https://twitter.com/tolivari/status/990680140748242944,Sun Apr 29 19:52:06 +0000 2018,2018-04-29 19:52:06+00:00,tolivari,@michelleisawolf you were hilarious #whcd,original,,whcd,,,0,michelleisawolf,,267856525,en,"Arizona, USA",,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",52241764,Tue Jun 30 00:20:17 +0000 2009,FALSE,"Human Rights, Animal Rights, BLM, #takeaknee Comedy,",3040,244,1182,3,"ÜT: 37.318872,-121.940125",Tina Luna,4261,Pacific Time (US & Canada),,FALSE
9.9068E+17,https://twitter.com/Deemoney521/status/990680000524378113,Sun Apr 29 19:51:32 +0000 2018,2018-04-29 19:51:32+00:00,Deemoney521,RT @Lady_Star_Gem: @michelleisawolf joked at #WHCD where that's what you're supposed to make jokes about currents events &amp; roast serious pe…,retweet,,WHCD,,,0,,,,en,,,203,9.90618E+17,Lady_Star_Gem,19943886,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",4476084275,Mon Dec 14 01:32:32 +0000 2015,FALSE,Proud Democrat #RESISTANCE #Gunsensenow #Enough #EmbracetheBase #DACA #SaveACA #ChiAGR #UnionYes #FundPublicEducation #DemsWork4USA,132039,17846,10645,11,Florida/Chicago,Gloves Off Dem 🌴🌴 #GrassrootsDemocrat,224947,,http://Iwillvote.com,FALSE
9.9068E+17,https://twitter.com/KevinGatachica/status/990679812468457472,Sun Apr 29 19:50:47 +0000 2018,2018-04-29 19:50:47+00:00,KevinGatachica,@michelleisawolf GOD sees you for who you really are. On Judgment Day your skit at #WHCD matters not but your footprint here on earth. @PressSec a Christian woman&amp; perfect in GOD’s eyes. I pray for your sinful heart that you redeem yourself #MAGA,reply,,WHCD MAGA,,,1,michelleisawolf,9.9061E+17,267856525,en,,,1,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",860746436,Thu Oct 04 02:48:34 +0000 2012,FALSE,TRUMP SUPPORTERS ONLY!#TrumpIsMyPRESIDENT#HispanicsForTrump#NursesForTrump #MAGA #TRUMP2020 #CaliforniansForTRUMP #StandForTheAnthem🇺🇸 #DumpNFL,50404,4334,4555,39,CALIFORNIA,Kevin Brian,55634,,,FALSE
9.9068E+17,https://twitter.com/YOadamboy/status/990679759167385600,Sun Apr 29 19:50:35 +0000 2018,2018-04-29 19:50:35+00:00,YOadamboy,@michelleisawolf #shebad #shebad #shebad #shebad #ayy #WHCD,original,,shebad shebad shebad shebad ayy WHCD,,,0,michelleisawolf,,267856525,und,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",94435775,Thu Dec 03 23:01:40 +0000 2009,FALSE,Late to the Party ———————————— DJ / Producer 🇰🇷🇵🇷 ———————————— IG/SC @yoadamboy 🎭,6636,758,656,15,NYC/Jersey,ADAMBOY,24407,Eastern Time (US & Canada),http://soundcloud.com/adamboy,FALSE
9.9068E+17,https://twitter.com/Janettegallag15/status/990679609384501248,Sun Apr 29 19:49:59 +0000 2018,2018-04-29 19:49:59+00:00,Janettegallag15,"RT @ByeByeObama1: @michelleisawolf decided to attack a beloved Sarah Huckabee Sanders last night at the #WHCD 

Was the bit by #MichelleWol…",retweet,,WHCD,,,0,,,,en,,,73,9.90554E+17,ByeByeObama1,7.47056E+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",7.60701E+17,Wed Aug 03 04:55:14 +0000 2016,FALSE,"Mother of 4 , grandmother of 3 angels",19699,407,306,7,Oak hill ohio,Janette gallagher,18188,,,FALSE
9.9068E+17,https://twitter.com/AndrewKing06/status/990679601251840001,Sun Apr 29 19:49:57 +0000 2018,2018-04-29 19:49:57+00:00,AndrewKing06,@michelleisawolf Dont blame this dope. The people that hired her knew what they were getting. They let a dog off the leash to do their biting for them. Shes just a tool for the #MSM They want her to say those things so they dont get in trouble for it. The,reply,,MSM whcd2018 WHCD WHCA,,,0,michelleisawolf,9.90433E+17,267856525,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",24119500,Fri Mar 13 03:33:01 +0000 2009,FALSE,The Tweeter That Was Promised,628,732,896,9,Cedarhurst Castle,House King,11027,Eastern Time (US & Canada),http://www.majorleagueappraisals.com,FALSE
9.9068E+17,https://twitter.com/honestpotus16/status/990679513964085249,Sun Apr 29 19:49:36 +0000 2018,2018-04-29 19:49:36+00:00,honestpotus16,@michelleisawolf @michelleisawolf did nothing wrong. That’s what she does! Shock comedy. The #WHCD should’ve never invited her if they didn’t want shock comedy. They should’ve invited @JerrySeinfeld for clean wholesome comedy. So stop blaming the ,reply,,WHCD,,,3,michelleisawolf,9.90433E+17,267856525,en,,,2,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.20019E+17,Mon Oct 16 20:08:33 +0000 2017,FALSE,"America will never be destroyed from the outside. If we falter and lose our freedoms, it will be because we destroyed ourselves. - Abraham Lincoln",770,3321,3588,4,"Washington, DC",Honest Abe,2416,Pacific Time (US & Canada),,FALSE
9.90679E+17,https://twitter.com/LillianPaynter/status/990679458184024064,Sun Apr 29 19:49:23 +0000 2018,2018-04-29 19:49:23+00:00,LillianPaynter,@michelleisawolf Watched your #WHCD comedy set this AM.  You did great!  You spoke truths.,original,,WHCD,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",473363659,Tue Jan 24 22:14:41 +0000 2012,FALSE,"🇨🇦Atheist, socialist, liberal, immigrant Canadian-American senior citizen. LGBTQIA ally. Legalize marijuana! IMPEACH trump, pence & ryan NOW!",53,916,1133,13,Oxnard California USA,Sawers-Campbell,6214,Pacific Time (US & Canada),http://comoxnard.blogspot.com/,FALSE
9.90679E+17,https://twitter.com/spiffdeb101/status/990679427066589184,Sun Apr 29 19:49:16 +0000 2018,2018-04-29 19:49:16+00:00,spiffdeb101,"RT @ByeByeObama1: @michelleisawolf decided to attack a beloved Sarah Huckabee Sanders last night at the #WHCD 

Was the bit by #MichelleWol…",retweet,,WHCD,,,0,,,,en,,,73,9.90554E+17,ByeByeObama1,7.47056E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",40259419,Fri May 15 15:12:55 +0000 2009,FALSE,"Married, IT professional and musician, Catholic & Conservative, love being a mom",2197,230,570,3,NJ,Deb F,4970,Eastern Time (US & Canada),,FALSE
9.90679E+17,https://twitter.com/indietv/status/990679201643573249,Sun Apr 29 19:48:22 +0000 2018,2018-04-29 19:48:22+00:00,indietv,"RT @mindofmell: @michelleisawolf also I just saw your performance at the #WHCD on @cspan (I know, shocker) and I thought you gave a fair am…",retweet,,WHCD,,,0,,,,en,,,1,9.90678E+17,mindofmell,8.36566E+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",14605012,Wed Apr 30 19:54:14 +0000 2008,FALSE,"indieTV📺 Come TakeBackTV (re-Launch Late Summer 2018)Try to keep positive! It’s hard. No need to follow us, REGISTER to VOTE instead. 🙏🏽",18643,1556,816,89,"San Francisco, CA, Pacific Northwest, Las Vegas, Los Angeles & Beyond (send news/films/video: @indieTV) twitter.com/indieTV",indieTV,11355,Hawaii,http://indieTV.tv,FALSE
9.90679E+17,https://twitter.com/devoted2narry/status/990679162028470272,Sun Apr 29 19:48:12 +0000 2018,2018-04-29 19:48:12+00:00,devoted2narry,@michelleisawolf at the #WHCD is the best thing I've seen in a while,original,,WHCD,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7.13862E+17,Sat Mar 26 22:55:18 +0000 2016,FALSE,,5464,130,214,3,seeing narry,Hope,7120,,http://www.niallhoran.com/,FALSE
9.90679E+17,https://twitter.com/MarklenKennedy/status/990679099285753856,Sun Apr 29 19:47:57 +0000 2018,2018-04-29 19:47:57+00:00,MarklenKennedy,@michelleisawolf I thought @michelleisawolf did a perfect job trying to look like #debbiewassermanschultz after a gangbang with all 5 #Gigolos from @ShowtimeGigolos. Pretty spot on for Spot. #WHCD18 #whcd,reply,,debbiewassermanschultz Gigolos WHCD18 whcd,,,8,michelleisawolf,9.9061E+17,267856525,en,,,1,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",26969381,Fri Mar 27 07:52:46 +0000 2009,FALSE,PRODUCER of               #Gigolos #TexasRising #LateNiteChefFight #FemaleFightSquad #PostmorteminVegas #CopsandRobbers #VivicasBlackMagic    DAD 2 #BBQ #QUESO,11131,32907,732,46,"Las Vegas, NV",Marklen Kennedy,13944,Pacific Time (US & Canada),https://www.youtube.com/user/marklenkennedy,TRUE
9.90679E+17,https://twitter.com/ghettocute64/status/990679045636476928,Sun Apr 29 19:47:45 +0000 2018,2018-04-29 19:47:45+00:00,ghettocute64,RT @Lady_Star_Gem: @michelleisawolf joked at #WHCD where that's what you're supposed to make jokes about currents events &amp; roast serious pe…,retweet,,WHCD,,,0,,,,en,,,203,9.90618E+17,Lady_Star_Gem,19943886,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",7.1087E+17,Fri Mar 18 16:48:06 +0000 2016,FALSE,,7173,432,783,1,,Esther,6717,,,FALSE
9.90679E+17,https://twitter.com/RavenRothisPink/status/990679036148908032,Sun Apr 29 19:47:42 +0000 2018,2018-04-29 19:47:42+00:00,RavenRothisPink,RT @Lady_Star_Gem: @michelleisawolf joked at #WHCD where that's what you're supposed to make jokes about currents events &amp; roast serious pe…,retweet,,WHCD,,,0,,,,en,,,203,9.90618E+17,Lady_Star_Gem,19943886,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",8.45809E+17,Sun Mar 26 01:26:01 +0000 2017,FALSE,#ItsTime #NeverAgain #Fibro #TWDS #TheFutureIsFemale #FriendsResist @DemsWork4USA #BlueWave This is a Role Play Fan Account DO NOT ADD ME TO A LIST🌊,140081,19946,18153,7,Dimension in Time,🦄🦋Raven Resists 🦋🦄 #EnoughIsEnough,202281,Pacific Time (US & Canada),,FALSE
9.90679E+17,https://twitter.com/realityaction/status/990678631491014656,Sun Apr 29 19:46:06 +0000 2018,2018-04-29 19:46:06+00:00,realityaction,RT @CourageMatters: @michelleisawolf Why do people call you a comedian? Comedians are funny. Haters do what you did. #WHCD #MichelleWolff #…,retweet,,WHCD MichelleWolff,,,0,,,,en,,,9,9.90672E+17,CourageMatters,1601153377,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7.53719E+17,Thu Jul 14 22:33:58 +0000 2016,TRUE,,4218,51,57,0,,action,9062,Pacific Time (US & Canada),,FALSE
9.90679E+17,https://twitter.com/SterleneMarie/status/990678579011715072,Sun Apr 29 19:45:53 +0000 2018,2018-04-29 19:45:53+00:00,SterleneMarie,"@michelleisawolf No MORE #whcd This is NOT WHAT IT WAS DESIGNED FOR..
#DirtyDems https://t.co/cgkKMtHcHb",reply,,whcd DirtyDems,https://twitter.com/SterleneMarie/status/990678579011715072/photo/1,,0,michelleisawolf,9.9061E+17,267856525,en,,FALSE,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2345831796,Sat Feb 15 22:41:07 +0000 2014,FALSE,#MAGA,45860,847,871,45,,U🇺🇸S🇺🇸A,42826,Pacific Time (US & Canada),,FALSE
9.90679E+17,https://twitter.com/GrindingAxWalt/status/990678518236434442,Sun Apr 29 19:45:39 +0000 2018,2018-04-29 19:45:39+00:00,GrindingAxWalt,"@michelleisawolf Is there a difference between your performance last eve at the #whcd and what #monicalewinsky did for #BillClinton under his desk? #Nastyliberal @CNN @jaketapper
@greggutfeld",reply,,whcd monicalewinsky BillClinton Nastyliberal,,,0,michelleisawolf,9.9061E+17,267856525,en,,,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",2961625288,Mon Jan 05 06:06:07 +0000 2015,FALSE,Telling it like it is whether you like it or not!,25,344,261,0,USA,GrindingAx,397,,,FALSE
9.90678E+17,https://twitter.com/MBK1226/status/990678493221588992,Sun Apr 29 19:45:33 +0000 2018,2018-04-29 19:45:33+00:00,MBK1226,"@michelleisawolf No matter what, don't you dare apologize for any of this shit. We have your back. Fuck these hypocrites. Locker room talk is locker room talk, right? #whcd",original,,whcd,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",266867231,Tue Mar 15 23:32:32 +0000 2011,FALSE,,70345,389,730,0,,Matt,5412,Eastern Time (US & Canada),,FALSE
9.90678E+17,https://twitter.com/junkstyle1899/status/990678467737014272,Sun Apr 29 19:45:27 +0000 2018,2018-04-29 19:45:27+00:00,junkstyle1899,@michelleisawolf An entertainer who doesn't like the trump administration - This is shocking to people ? #whcd was never about comedy.  It was an opportunity for a liberal to further her agenda,reply,,whcd,,,0,michelleisawolf,9.90484E+17,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.65376E+17,Fri May 19 01:17:18 +0000 2017,FALSE,,325,18,84,0,"Common sense, Earth",junk1999,600,,,FALSE
9.90678E+17,https://twitter.com/PartTimer87/status/990678366343835649,Sun Apr 29 19:45:03 +0000 2018,2018-04-29 19:45:03+00:00,PartTimer87,"@michelleisawolf Quit playin’ lady, you just that white lady pretending be black, Rachel Dolezal, who’s pretending to be a white lady named Michelle Wolf, who’s in turn pretending to be a comedian. Con-artists call it the “Tropic Thunder”. You a",reply,,WHCD,https://twitter.com/PartTimer87/status/990678366343835649/photo/1 https://twitter.com/PartTimer87/status/990678366343835649/photo/1,,0,michelleisawolf,9.9061E+17,267856525,en,,FALSE,1,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2312451908,Sun Jan 26 20:48:31 +0000 2014,FALSE,Just laughing at everyone. I was banned for #MAGA (#VegasBorn) Blocked a lot for enjoying free speech and #CommonSense [RT not an endorsement] #Follow4Follow,5842,399,350,4,North of The Wall,Mark Sense,1494,,,FALSE
9.90678E+17,https://twitter.com/ValueIt8/status/990678360450723840,Sun Apr 29 19:45:01 +0000 2018,2018-04-29 19:45:01+00:00,ValueIt8,RT @CJtheFIneArtist: @michelleisawolf @ArTallks This means #MichelleWolf was great 👍🏽 in Sean Spicer Speak. Always believe the opposite of…,retweet,,MichelleWolf,,,0,,,,en,,,6,9.90437E+17,CJtheFIneArtist,37438284,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2282911196,Thu Jan 09 02:23:53 +0000 2014,FALSE,"I value good people, places Advocate for the Good #Collector  of #beauty  #inspiration, #wine #popculture #news ☀️ #Support humanity_ We are the possibility """,58395,2269,3076,331,Napa Valley  and World,ValueBeauty,58363,,,FALSE
9.90678E+17,https://twitter.com/srz433/status/990678330662903808,Sun Apr 29 19:44:54 +0000 2018,2018-04-29 19:44:54+00:00,srz433,@michelleisawolf You killed it last night at the #whcd 🔥🔥🔥,original,,whcd,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",30008793,Thu Apr 09 15:54:03 +0000 2009,FALSE,,1038,40,414,0,"Hackensack, NJ",Srose433,748,Eastern Time (US & Canada),,FALSE
9.90678E+17,https://twitter.com/AKinkySubGuy/status/990678307506040832,Sun Apr 29 19:44:49 +0000 2018,2018-04-29 19:44:49+00:00,AKinkySubGuy,RT @Only4RM: @michelleisawolf Right there with you! Been doing #EyeshadowGameTheory of @PressSec's lies for a while now. The legacy of @Sca…,retweet,,EyeshadowGameTheory,,,0,,,,en,,,4,9.90555E+17,Only4RM,60841112,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.77028E+17,Tue Jun 20 04:57:37 +0000 2017,FALSE,Your not so average friendly neighborhood submissive bottom who loves to please and be pleased. Looking for that special monogamous top to submit to longterm.,9971,117,89,1,"Los Angeles, CA",KinkySubGuy,925,,,FALSE
9.90678E+17,https://twitter.com/asmithfilms/status/990678110424190977,Sun Apr 29 19:44:02 +0000 2018,2018-04-29 19:44:02+00:00,asmithfilms,"@michelleisawolf Did #MichelleWolf go too far? 
Vote and Share! 
#WHCD #Trump #SarahHuckabeeSanders #MAGA #TheResistance #DonaldTrump #Poll #Vote",reply,,MichelleWolf WHCD Trump SarahHuckabeeSanders MAGA TheResistance DonaldTrump Poll Vote,,,11,michelleisawolf,9.9061E+17,267856525,en,,,10,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",31148491,Tue Apr 14 15:36:56 +0000 2009,FALSE,"Film Director/Producer. Part of #TheResistance

   I will BLOCK all Trump supporters!",52475,3196,2337,50,"Minneapolis, MN",A. Smith Films🎬,33782,America/Chicago,http://youtube.com/FilmmakerArionSmith,FALSE
